,rating,genre,year,score,votes,budget,gross,runtime,month,continent
3473,PG_13,Comedy,2019,7.9,505000.0,40000000.0,311539397.0,130.0,November,North_America
3474,PG,Adventure,2002,3.3,23000.0,16000000.0,43411001.0,80.0,August,North_America
3475,R,Mystery,1991,5.7,8400.0,8000000.0,18784957.0,103.0,April,North_America
3476,R,Crime,1990,7.7,128000.0,14000000.0,5080409.0,115.0,October,North_America
3477,Unrated,Drama,2006,6.8,7000.0,300000.0,301047.0,76.0,January,North_America
3478,R,Horror,1997,6.2,161000.0,24000000.0,172363301.0,120.0,December,North_America
3479,PG_13,Drama,2014,6.6,12000.0,9000000.0,21833967.0,121.0,January,North_America
3480,R,Biography,2006,7.7,179000.0,6000000.0,48618191.0,123.0,January,Europe
3481,PG,Animation,2003,5.6,7900.0,25000000.0,55250496.0,80.0,June,North_America
3482,R,Sci_Fi,1982,6.2,1100.0,5000000.0,3792188.0,87.0,October,North_America
3483,R,Biography,2000,7.4,182000.0,52000000.0,256271286.0,131.0,March,North_America
3484,R,Action,1989,6.3,4600.0,4000000.0,283694.0,94.0,October,North_America
3485,R,Action,2000,4.9,33000.0,54000000.0,47053625.0,99.0,December,North_America
3486,R,Drama,2005,6.6,9300.0,9600000.0,4408011.0,144.0,May,North_America
3487,R,Biography,1993,7.1,53000.0,32000000.0,36733909.0,120.0,January,North_America
3488,R,Drama,2012,6.6,51000.0,12000000.0,35485056.0,107.0,September,North_America
3489,R,Action,2016,5.8,41000.0,8000000.0,8809407.0,92.0,September,North_America
3490,R,Crime,2005,7.3,39000.0,2800000.0,23563727.0,116.0,July,North_America
3491,PG,Comedy,1995,6.7,95000.0,17000000.0,182057016.0,103.0,April,North_America
3492,R,Action,2011,6.6,154000.0,40000000.0,76130093.0,93.0,January,North_America
3493,PG_13,Animation,2001,4.8,17000.0,75000000.0,7622365.0,93.0,February,North_America
3494,R,Comedy,2015,6.6,19000.0,1000000.0,14659448.0,90.0,April,North_America
3495,R,Action,1987,7.8,381000.0,15000000.0,98268458.0,107.0,June,North_America
3496,R,Action,1988,6.7,25000.0,6000000.0,46616067.0,120.0,April,North_America
3497,PG_13,Comedy,2013,5.9,71000.0,30000000.0,27437881.0,100.0,March,North_America
3498,PG,Adventure,1995,7.0,318000.0,65000000.0,262821940.0,104.0,December,North_America
3499,PG_13,Comedy,2001,6.5,251000.0,28000000.0,60780981.0,90.0,September,Europe
3500,PG,Animation,2004,7.1,82000.0,30000000.0,141067127.0,87.0,November,North_America
3501,PG_13,Action,2014,5.5,53000.0,30000000.0,15642346.0,104.0,February,North_America
3502,R,Comedy,2012,7.2,246000.0,15000000.0,32226382.0,110.0,October,Europe
3503,PG,Action,2008,6.5,91000.0,90000000.0,164170327.0,96.0,February,North_America
3504,PG,Animation,2006,6.1,89000.0,85000000.0,200811689.0,86.0,September,North_America
3505,PG_13,Comedy,1999,5.9,86000.0,10000000.0,103166989.0,95.0,January,North_America
3506,R,Crime,1997,6.6,37000.0,35000000.0,25105255.0,155.0,November,North_America
3507,PG,Adventure,1989,6.4,146000.0,18000000.0,222724172.0,93.0,June,North_America
3508,PG_13,Biography,1992,7.3,21000.0,30000000.0,7286388.0,129.0,January,North_America
3509,R,Action,2002,3.7,19000.0,70000000.0,20154899.0,91.0,September,North_America
3510,R,Comedy,2015,6.0,127000.0,40000000.0,111711453.0,100.0,March,North_America
3511,R,Action,1990,7.1,344000.0,70000000.0,240031274.0,124.0,July,North_America
3512,R,Drama,2009,5.5,16000.0,1700000.0,1060941.0,77.0,July,North_America
3513,PG_13,Drama,2007,5.4,39000.0,16000000.0,55060212.0,90.0,February,North_America
3514,R,Adventure,1995,7.6,92000.0,9000000.0,1037847.0,121.0,May,North_America
3515,PG,Crime,1983,7.1,78000.0,10000000.0,25697647.0,91.0,March,North_America
3516,PG_13,Action,1997,3.7,51000.0,30000000.0,51376861.0,95.0,November,North_America
3517,PG_13,Action,2013,6.4,225000.0,215000000.0,260502115.0,150.0,July,North_America
3518,R,Drama,2017,6.5,8600.0,1200000.0,4101699.0,96.0,June,North_America
3519,PG_13,Crime,2001,5.6,25000.0,75000000.0,54249294.0,89.0,November,North_America
3520,PG_13,Drama,1998,6.0,25000.0,30000000.0,81471882.0,114.0,May,North_America
3521,R,Action,1995,6.9,247000.0,19000000.0,141407024.0,119.0,April,North_America
3522,R,Drama,2001,6.3,42000.0,57000000.0,19334145.0,105.0,September,North_America
3523,R,Comedy,2012,4.8,11000.0,26350000.0,1577272.0,94.0,June,North_America
3524,PG_13,Comedy,1995,4.5,2700.0,8000000.0,2763020.0,90.0,August,Europe
3525,PG_13,Comedy,2002,7.1,176000.0,30000000.0,130549455.0,101.0,May,Europe
3526,R,Action,1997,6.2,28000.0,25000000.0,48407611.0,97.0,August,North_America
3527,PG,Adventure,1989,7.8,494000.0,40000000.0,332500002.0,108.0,November,North_America
3528,R,Action,1984,6.9,35000.0,1500000.0,129000.0,92.0,March,North_America
3529,R,Crime,2001,7.4,38000.0,1700000.0,44763181.0,131.0,February,North_America
3530,PG,Action,1980,4.6,2600.0,20000000.0,3763988.0,121.0,March,North_America
3531,R,Comedy,2019,5.5,20000.0,5000000.0,4554416.0,95.0,March,Europe
3532,PG_13,Drama,2007,5.4,22000.0,13000000.0,75511123.0,115.0,January,North_America
3533,PG_13,Adventure,1987,6.9,40000.0,7000000.0,34368475.0,102.0,July,North_America
3534,PG_13,Action,2004,6.4,424000.0,125000000.0,552639571.0,124.0,May,North_America
3535,R,Action,1995,5.5,45000.0,60000000.0,104324083.0,100.0,July,North_America
3536,R,Action,1991,7.3,166000.0,24000000.0,83531958.0,122.0,July,North_America
3537,R,Action,2006,6.7,30000.0,18000000.0,1220058.0,115.0,April,North_America
3538,R,Comedy,2000,6.2,38000.0,11000000.0,59827328.0,98.0,January,North_America
3539,R,Comedy,2001,5.7,100000.0,15000000.0,66468985.0,89.0,December,North_America
3540,R,Action,1981,6.4,18000.0,5000000.0,19905359.0,99.0,April,North_America
3541,R,Horror,2019,5.7,86000.0,21000000.0,113118226.0,101.0,April,North_America
3542,R,Horror,2010,6.5,114000.0,20000000.0,54806823.0,101.0,February,North_America
3543,R,Crime,1995,6.4,7400.0,6000000.0,11837928.0,98.0,May,North_America
3544,PG_13,Horror,1986,5.7,26000.0,19000000.0,40996665.0,91.0,May,North_America
3545,PG_13,Fantasy,1988,6.7,6400.0,4700000.0,1705139.0,113.0,April,North_America
3546,R,Crime,1996,8.1,634000.0,7000000.0,60611975.0,98.0,April,North_America
3547,R,Comedy,2017,7.5,126000.0,5000000.0,56411585.0,120.0,July,North_America
3548,R,Crime,2005,8.0,745000.0,40000000.0,158733820.0,124.0,April,North_America
3549,R,Comedy,2003,7.1,219000.0,24000000.0,87135520.0,88.0,February,North_America
3550,PG_13,Drama,2010,6.2,100000.0,70000000.0,134748021.0,133.0,September,North_America
3551,PG_13,Action,2013,6.6,163000.0,84000000.0,148075565.0,116.0,July,North_America
3552,R,Horror,2001,6.4,56000.0,1500000.0,1612259.0,97.0,September,North_America
3553,PG,Comedy,2003,5.1,44000.0,90000000.0,182290266.0,88.0,November,North_America
3554,R,Comedy,2005,6.7,44000.0,12500000.0,17356268.0,96.0,January,Europe
3555,R,Drama,2001,6.1,19000.0,5000000.0,19260537.0,95.0,August,North_America
3556,R,Action,2007,6.2,106000.0,50000000.0,82169884.0,121.0,February,Europe
3557,PG_13,Action,2012,6.6,290000.0,125000000.0,276144750.0,135.0,August,North_America
3558,R,Comedy,1998,6.8,25000.0,30000000.0,29202884.0,108.0,May,North_America
3559,PG_13,Biography,2004,7.7,141000.0,40000000.0,123971376.0,152.0,October,North_America
3560,R,Action,1996,5.7,71000.0,50000000.0,25477365.0,101.0,August,North_America
3561,Not_Rated,Animation,2009,7.6,33000.0,8000000.0,1803412.0,75.0,June,Europe
3562,R,Action,1993,6.4,122000.0,70000000.0,255000211.0,113.0,May,North_America
3563,PG_13,Drama,2006,6.6,25000.0,30000000.0,66500090.0,118.0,April,North_America
3564,R,Drama,2014,5.7,25000.0,1000000.0,24343.0,87.0,September,North_America
3565,PG,Comedy,2007,5.9,20000.0,20000000.0,30666930.0,99.0,June,North_America
3566,R,Biography,2013,6.2,39000.0,10000000.0,1585583.0,93.0,August,North_America
3567,PG,Adventure,2010,4.9,67000.0,112000000.0,237382724.0,85.0,December,North_America
3568,R,Drama,1991,8.0,146000.0,40000000.0,205405498.0,189.0,December,North_America
3569,R,Crime,2004,7.2,31000.0,500000.0,802948.0,90.0,September,North_America
3570,R,Action,2001,6.5,34000.0,39000000.0,28510652.0,109.0,November,North_America
3571,R,Action,2019,6.1,74000.0,13500000.0,91542097.0,87.0,July,North_America
3572,PG_13,Drama,1998,7.0,104000.0,85000000.0,55382927.0,113.0,October,North_America
3573,PG_13,Action,2000,3.7,32000.0,45000000.0,33978694.0,107.0,December,North_America
3574,R,Drama,1991,6.6,17000.0,14000000.0,43882682.0,132.0,June,North_America
3575,R,Drama,1993,6.4,37000.0,17000000.0,60613008.0,87.0,September,North_America
3576,R,Crime,2002,7.5,415000.0,100000000.0,193772504.0,167.0,December,North_America
3577,PG_13,Adventure,2007,2.4,103000.0,20000000.0,87238158.0,86.0,January,North_America
3578,PG_13,Drama,2005,7.0,29000.0,30000000.0,18618284.0,108.0,September,Europe
3579,R,Crime,1984,7.6,91000.0,1500000.0,4228292.0,99.0,January,North_America
3580,R,Biography,1981,6.7,15000.0,5000000.0,19032261.0,129.0,September,North_America
3581,R,Horror,1986,6.0,40000.0,3000000.0,19472057.0,86.0,August,North_America
3582,R,Action,2006,7.6,100000.0,15000000.0,76700659.0,111.0,April,North_America
3583,PG,Biography,1993,7.1,3000.0,12000000.0,1677807.0,104.0,November,North_America
3584,PG,Animation,2017,8.4,417000.0,175000000.0,807817888.0,105.0,November,North_America
3585,PG_13,Action,1996,6.4,183000.0,92000000.0,494471524.0,113.0,May,North_America
3586,NC_17,Drama,1995,4.9,64000.0,45000000.0,20358624.0,128.0,September,Europe
3587,PG_13,Crime,1988,7.7,15000.0,7000000.0,2847941.0,116.0,September,North_America
3588,R,Action,2004,7.7,130000.0,20000000.0,104882445.0,99.0,April,Asia
3589,G,Animation,2006,5.7,8300.0,35000000.0,16627188.0,87.0,September,North_America
3590,PG,Animation,2003,5.7,35000.0,80000000.0,68514844.0,91.0,November,Europe
3591,PG_13,Comedy,1990,6.2,23000.0,12500000.0,29888235.0,107.0,February,Europe
3592,PG_13,Adventure,2019,6.2,66000.0,25000000.0,104545505.0,108.0,August,North_America
3593,PG_13,Action,2006,6.0,252000.0,85000000.0,158964610.0,104.0,June,North_America
3594,PG,Animation,2012,7.1,383000.0,185000000.0,538983207.0,93.0,June,North_America
3595,PG_13,Action,2016,4.7,66000.0,50000000.0,56722693.0,101.0,February,North_America
3596,R,Drama,2000,5.9,15000.0,24000000.0,12591270.0,90.0,April,North_America
3597,PG_13,Action,1995,5.4,239000.0,100000000.0,336567158.0,121.0,June,North_America
3598,PG_13,Comedy,1996,7.0,205000.0,12000000.0,41205099.0,92.0,February,North_America
3599,PG_13,Drama,2008,6.0,24000.0,30000000.0,84375346.0,97.0,September,North_America
3600,R,Comedy,2002,7.0,86000.0,4000000.0,9304609.0,107.0,October,North_America
3601,R,Drama,2013,7.1,140000.0,2000000.0,5090608.0,85.0,April,Europe
3602,PG_13,Action,1990,6.9,27000.0,23000000.0,27441977.0,107.0,October,Europe
3603,R,Comedy,1985,6.2,24000.0,3000000.0,19444631.0,93.0,February,North_America
3604,R,Action,2001,6.3,48000.0,27000000.0,12881605.0,93.0,October,Europe
3605,PG_13,Comedy,2018,5.8,24000.0,16000000.0,72294066.0,103.0,December,North_America
3606,R,Action,2004,7.7,336000.0,70000000.0,130834852.0,146.0,April,North_America
3607,PG,Animation,2013,7.4,585000.0,150000000.0,1281508100.0,102.0,November,North_America
3608,R,Drama,1983,5.7,1200.0,11800000.0,5997566.0,104.0,September,Europe
3609,R,Action,1988,6.8,12000.0,15000000.0,29300090.0,110.0,February,North_America
3610,R,Biography,1991,7.2,86000.0,38000000.0,34416893.0,140.0,March,North_America
3611,R,Biography,2010,8.0,651000.0,15000000.0,427374317.0,118.0,December,Europe
3612,PG_13,Comedy,1984,6.0,2800.0,15100000.0,26080861.0,118.0,December,North_America
3613,PG_13,Crime,2008,6.1,50000.0,20000000.0,44655002.0,110.0,September,North_America
3614,R,Comedy,2015,6.6,226000.0,50100000.0,158762963.0,105.0,February,North_America
3615,Unrated,Drama,2000,8.3,786000.0,4500000.0,7390108.0,102.0,December,North_America
3616,R,Action,2014,6.5,155000.0,65000000.0,39407616.0,102.0,August,North_America
3617,R,Horror,2003,6.1,113000.0,12600000.0,28650575.0,84.0,May,North_America
3618,R,Crime,2015,7.8,539000.0,44000000.0,156480177.0,168.0,December,North_America
3619,PG_13,Drama,2012,6.4,55000.0,33000000.0,140470746.0,99.0,July,North_America
3620,R,Drama,1996,6.0,5000.0,18000000.0,2821671.0,117.0,February,North_America
3621,PG,Adventure,2010,6.4,392000.0,200000000.0,1025468216.0,108.0,March,North_America
3622,PG,Adventure,1999,7.3,155000.0,45000000.0,90683916.0,102.0,December,North_America
3623,R,Drama,2000,7.7,129000.0,5000000.0,109283018.0,110.0,November,Europe
3624,PG_13,Action,2001,6.4,100000.0,40000000.0,91753202.0,106.0,November,North_America
3625,PG_13,Action,2002,6.0,120000.0,80000000.0,123729176.0,96.0,March,North_America
3626,PG_13,Animation,1996,6.8,53000.0,12000000.0,63118386.0,81.0,December,North_America
3627,R,Horror,2000,4.3,16000.0,14000000.0,38574362.0,97.0,September,North_America
3628,R,Comedy,1983,4.7,3000.0,800000.0,2082215.0,80.0,April,North_America
3629,PG_13,Drama,1995,7.6,76000.0,24000000.0,182016617.0,135.0,June,North_America
3630,PG,Action,1988,5.6,55000.0,14000000.0,239606210.0,108.0,May,Oceania
3631,PG_13,Biography,2016,7.0,33000.0,9000000.0,12957265.0,123.0,November,Europe
3632,PG_13,Comedy,1994,4.6,66000.0,60000000.0,108431355.0,109.0,November,North_America
3633,R,Action,2018,5.2,58000.0,13000000.0,137056262.0,97.0,July,North_America
3634,R,Adventure,1981,7.4,59000.0,11000000.0,34971136.0,140.0,April,Europe
3635,R,Comedy,2009,7.0,197000.0,40000000.0,91980359.0,105.0,March,North_America
3636,PG_13,Action,2014,6.6,427000.0,200000000.0,708982323.0,142.0,May,North_America
3637,PG_13,Crime,2002,7.1,127000.0,36000000.0,102244770.0,116.0,February,North_America
3638,PG_13,Comedy,2003,5.6,14000.0,17000000.0,23769505.0,98.0,September,North_America
3639,R,Action,1982,5.5,5300.0,4500000.0,10490791.0,103.0,April,North_America
3640,R,Action,2010,5.3,101000.0,26000000.0,67918658.0,100.0,January,North_America
3641,R,Action,1984,6.1,30000.0,15000000.0,17080167.0,114.0,May,North_America
3642,R,Horror,2005,6.8,95000.0,7000000.0,20901859.0,107.0,July,North_America
3643,PG_13,Comedy,2015,5.4,64000.0,37000000.0,26250020.0,105.0,May,North_America
3644,R,Western,1993,5.5,4200.0,10000000.0,18289763.0,111.0,May,Europe
3645,R,Crime,1987,7.4,147000.0,15000000.0,43848069.0,126.0,December,North_America
3646,R,Action,2011,6.1,96000.0,28000000.0,40662632.0,83.0,August,North_America
3647,G,Animation,1981,7.3,87000.0,12000000.0,63456988.0,83.0,July,North_America
3648,R,Comedy,1998,8.1,754000.0,15000000.0,46748721.0,117.0,March,North_America
3649,R,Comedy,1989,6.1,21000.0,30000000.0,60864870.0,116.0,November,North_America
3650,PG_13,Action,1985,5.1,39000.0,17900000.0,6951415.0,89.0,July,North_America
3651,R,Crime,1983,6.3,7200.0,4520000.0,7175592.0,101.0,March,North_America
3652,R,Action,2007,6.6,146000.0,39000000.0,27122238.0,86.0,September,North_America
3653,Unrated,Comedy,1992,6.5,2900.0,22769.0,692585.0,81.0,August,North_America
3654,PG_13,Comedy,2000,7.0,317000.0,55000000.0,330444045.0,108.0,October,North_America
3655,PG_13,Action,2008,6.7,448000.0,150000000.0,264770996.0,112.0,June,North_America
3656,PG,Comedy,2007,6.3,72000.0,28000000.0,92601050.0,104.0,July,North_America
3657,R,Action,1990,6.5,21000.0,11000000.0,8862354.0,102.0,February,North_America
3658,R,Drama,2004,8.3,935000.0,20000000.0,74036715.0,108.0,March,North_America
3659,PG,Action,1982,3.7,3400.0,20000000.0,5675599.0,99.0,June,Asia
3660,PG_13,Comedy,2018,6.1,26000.0,10000000.0,104438188.0,104.0,May,North_America
3661,R,Action,2002,6.7,204000.0,54000000.0,155010032.0,117.0,March,Europe
3662,R,Action,1997,6.0,75000.0,50000000.0,48169156.0,125.0,August,North_America
3663,PG_13,Drama,2006,6.5,71000.0,70000000.0,155430335.0,130.0,December,North_America
3664,PG_13,Comedy,2011,7.9,234000.0,15000000.0,133432856.0,100.0,January,Europe
3665,PG_13,Action,2014,6.4,165000.0,66000000.0,203277636.0,132.0,March,North_America
3666,R,Crime,1981,7.5,7600.0,8600000.0,8124257.0,167.0,August,North_America
3667,R,Horror,1983,5.8,3000.0,6000000.0,6670680.0,99.0,September,North_America
3668,R,Comedy,2008,6.5,85000.0,19000000.0,18755936.0,109.0,October,North_America
3669,R,Comedy,2012,6.6,193000.0,12000000.0,102731865.0,88.0,March,North_America
3670,R,Drama,2000,8.1,228000.0,2000000.0,20908467.0,154.0,April,North_America
3671,PG_13,Comedy,2003,7.3,126000.0,62000000.0,65565672.0,116.0,September,North_America
3672,R,Comedy,1991,5.8,3800.0,500000.0,90091.0,97.0,April,Europe
3673,PG,Biography,2012,6.5,19000.0,40000000.0,24740061.0,107.0,February,North_America
3674,PG_13,Action,2007,6.2,513000.0,258000000.0,894983373.0,139.0,May,North_America
3675,R,Action,2015,6.7,90000.0,2000000.0,16810562.0,96.0,April,Asia
3676,R,Action,2017,6.0,44000.0,25000000.0,26800152.0,100.0,March,North_America
3677,PG,Adventure,2006,7.3,62000.0,40000000.0,120455994.0,120.0,February,North_America
3678,PG,Drama,1983,4.7,15000.0,22000000.0,64892670.0,93.0,July,North_America
3679,PG,Comedy,1989,6.9,71000.0,18000000.0,49101993.0,102.0,February,North_America
3680,R,Drama,2017,7.5,118000.0,35000000.0,47756590.0,130.0,January,North_America
3681,R,Action,1991,6.7,33000.0,8000000.0,47624353.0,97.0,March,North_America
3682,R,Comedy,1987,7.2,28000.0,20000000.0,67331309.0,133.0,December,North_America
3683,R,Comedy,2006,7.2,71000.0,13000000.0,17471727.0,120.0,June,Europe
3684,PG_13,Comedy,2011,5.9,47000.0,24000000.0,63543328.0,113.0,October,North_America
3685,R,Drama,2004,7.2,221000.0,30000000.0,612054506.0,127.0,February,North_America
3686,R,Crime,1992,7.7,98000.0,12500000.0,10725228.0,100.0,October,North_America
3687,PG_13,Comedy,1986,6.0,6800.0,12000000.0,7817314.0,104.0,January,North_America
3688,PG_13,Drama,2016,6.3,119000.0,4900000.0,148868835.0,81.0,July,North_America
3689,PG_13,Comedy,2007,2.2,15000.0,7000000.0,5713425.0,93.0,July,North_America
3690,R,Action,2010,6.4,103000.0,24000000.0,35626958.0,98.0,November,North_America
3691,PG_13,Action,2019,5.6,119000.0,110000000.0,253890701.0,114.0,June,Asia
3692,PG,Adventure,1984,7.3,18000.0,16000000.0,27201487.0,164.0,February,Europe
3693,R,Crime,1991,7.3,2300.0,3000000.0,1345015.0,129.0,November,North_America
3694,PG_13,Biography,2009,6.7,52000.0,60000000.0,38332994.0,117.0,April,Europe
3695,PG,Drama,2017,6.5,14000.0,5400000.0,12062146.0,113.0,August,Europe
3696,PG_13,Drama,1990,7.9,456000.0,20000000.0,86024005.0,105.0,December,North_America
3697,R,Fantasy,1989,6.6,97000.0,11500000.0,57470138.0,103.0,April,North_America
3698,PG_13,Comedy,1999,6.1,85000.0,25000000.0,84565230.0,107.0,April,North_America
3699,R,Comedy,1983,5.0,11000.0,6500000.0,33759266.0,98.0,June,North_America
3700,R,Action,2016,6.0,93000.0,10000000.0,118587880.0,108.0,July,North_America
3701,R,Drama,2009,7.2,39000.0,18000000.0,37472736.0,127.0,January,Europe
3702,R,Action,2006,7.1,119000.0,90000000.0,65900249.0,135.0,October,North_America
3703,R,Comedy,1988,6.2,16000.0,10000000.0,21486757.0,104.0,August,North_America
3704,PG,Comedy,2012,6.0,25000.0,25000000.0,119772232.0,105.0,December,North_America
3705,R,Crime,2007,5.9,144000.0,10000000.0,139352633.0,93.0,October,North_America
3706,G,Animation,1997,7.2,115000.0,50000000.0,139804348.0,94.0,November,North_America
3707,R,Biography,2002,5.8,7300.0,1200000.0,68716.0,99.0,November,Europe
3708,R,Horror,2006,6.4,162000.0,15000000.0,70009308.0,107.0,March,North_America
3709,R,Comedy,1994,5.2,2700.0,13000000.0,3134381.0,97.0,April,North_America
3710,PG_13,Action,1998,5.4,8600.0,30000000.0,12951088.0,89.0,May,North_America
3711,R,Action,2001,6.0,45000.0,62000000.0,18720175.0,125.0,February,North_America
3712,R,Comedy,2013,5.6,48000.0,35000000.0,46522137.0,89.0,April,North_America
3713,PG_13,Drama,2002,5.7,30000.0,25000000.0,51843679.0,104.0,August,North_America
3714,PG,Action,2001,7.3,76000.0,10000000.0,42776760.0,87.0,July,Asia
3715,PG_13,Comedy,2000,5.4,16000.0,35000000.0,25850615.0,94.0,June,North_America
3716,PG_13,Action,1997,6.6,388000.0,73000000.0,618638999.0,129.0,May,North_America
3717,R,Action,2013,6.5,65000.0,30000000.0,18074539.0,118.0,March,North_America
3718,R,Fantasy,2010,5.6,47000.0,25000000.0,38269529.0,99.0,August,North_America
